ID,COUNTRY,ISO,ADMIN_LEVEL_NAME,PCODE,REGION,CATEGORY,MEASURE,TARGETED_POP_GROUP,COMMENTS,DATE_IMPLEMENTED,SOURCE,SOURCE_TYPE,LINK,ENTRY_DATE,Alternative source
278,Turkmenistan,TKM,,,Asia,Public health measures,Obligatory medical tests not related to COVID-19,Yes,International travellers and state workers.,,US Embassy,Government,https://tm.usembassy.gov/covid-19-information/?_ga=2.46288679.1601748976.1584185584-1155192847.1584185584,3/15/20,
280,Turkmenistan,TKM,,,Asia,Movement restrictions,Border closure ,Yes,Iran,,RFERL,Media,https://www.rferl.org/a/secretive-turkmenistan-beefs-up-coronavirus-measures-amid-reports-of-first-infections/30470538.html,3/15/20,
281,Turkmenistan,TKM,,,Asia,Social distancing,Limit public gatherings,No,,,RFERL,Media,https://www.rferl.org/a/secretive-turkmenistan-beefs-up-coronavirus-measures-amid-reports-of-first-infections/30470538.html,3/15/20,
282,Turkmenistan,TKM,,,Asia,Public health measures,Health screenings in airports and border crossings,No,,,RFERL,Media,https://www.rferl.org/a/secretive-turkmenistan-beefs-up-coronavirus-measures-amid-reports-of-first-infections/30470538.html,3/15/20,
134,Tuvalu,TUV,,,Pacific,Movement restrictions,Travel restrictions,Yes,Passengers who have been to China in the last 30 days.,2/29/20,International SOS,Other organisations,https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening#ITA,3/15/20,
135,Tuvalu,TUV,,,Pacific,Public health measures,Health screenings in airports and border crossings,No,,2/29/20,International SOS,Other organisations,https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening#ITA,3/15/20,
136,Tuvalu,TUV,,,Pacific,Movement restrictions,Additional health/documents requirements upon arrival,Yes,Medical clearence for people who have been to affected countries in the last 30 days. Travellers must have remained 5 days prior to entry in a covid-free country,2/29/20,International SOS,Other organisations,https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening#ITA,3/15/20,
921,Tuvalu,TUV,,,Pacific,Public health measures,Introduction of quarantine policies,Yes,"Any traveller to Tuvalu must spend 14-days of isolation in Fiji, Kiribati, Samoa, Tonga, Vanuatu or Solomon Islands before embarking for the country",3/20/20,RNZ,Media,https://www.rnz.co.nz/international/pacific-news/412217/coronavirus-how-the-pacific-is-responding,3/20/20,
601,Uganda,UGA,,,Africa,Public health measures,Health screenings in airports and border crossings,No,,3/7/20,US Embassy,Government,https://ug.usembassy.gov/health-alert-u-s-embassy-kampala-uganda-2/,3/16/20,
602,Uganda,UGA,,,Africa,Movement restrictions,Travel restrictions,Yes,"Non-essential travel is asked to be postponed between UK plus Austria, Belgium China, France, Germany, Iran, Italy, Malaysia, Netherlands, Norway, San Marino, Spain, South Korea, Sweden and USA. ",3/12/20,UK Government Travel Advice,Government,https://www.gov.uk/foreign-travel-advice/uganda,3/16/20,
603,Uganda,UGA,,,Africa,Public health measures,Introduction of quarantine policies,Yes,Asymptomatic travelers and in-hospital isolation requirements for all symptomatic travelers arriving in Uganda after recent stays (within 14 days of arrival) in several countries most seriously impacted,3/7/20,US Embassy,Government,https://ug.usembassy.gov/health-alert-u-s-embassy-kampala-uganda-2/,3/16/20,
1742,Uganda,UGA,,,Africa,Movement restrictions,Border closure ,No,"Uganda has closed all of its borders for exit and entry to anyone, including Ugandan citizens and residents.",3/22/20,Government Twitter Page,Social media,https://twitter.com/GovUganda,3/23/20,https://allafrica.com/stories/202003220038.html
1743,Uganda,UGA,,,Africa,Movement restrictions,Flights suspension,No,All flights in and out of Uganda are suspended. Only the cargo planes or those entering on account of emergency or relief work will be permitted entry.,3/23/20,Government Twitter Page,Social media,https://twitter.com/GovUganda,3/23/20,https://allafrica.com/stories/202003220038.html
1744,Uganda,UGA,,,Africa,Social distancing,Schools closure ,No,"All schools closed, including pre-primary, primary, secondary, tertiary and universities. ",3/20/20,Government Twitter Page,Social media,https://twitter.com/GovUganda,3/23/20,
1745,Uganda,UGA,,,Africa,Social distancing,Limit public gatherings,No,All court hearings and appearances are hereby suspended for the period of 32 days.,3/20/20,Government Twitter Page,Social media,https://twitter.com/GovUganda,3/23/20,
1746,Uganda,UGA,,,Africa,Public health measures,Introduction of quarantine policies,Yes,"Any traveller, Ugandan or otherwise, coming from affected countries (16 listed) will be subject to self-quarantine or institutional quarantine for 14 days at their own cost, regardless of symptoms.",3/11/20,Ministry of Health,Government,https://health.go.ug/press-release,3/23/20,
389,Ukraine,UKR,,,Europe,Social distancing,Schools closure ,No,,3/9/20,US Embassy,Government,https://ua.usembassy.gov/covid-19-information/,3/15/20,
391,Ukraine,UKR,,,Europe,Movement restrictions,Flights suspension,No,all commercial fflights,3/14/20,US Embassy,Government,https://ua.usembassy.gov/covid-19-information/,3/15/20,
392,Ukraine,UKR,,,Europe,Social distancing,Limit public gatherings,No,,3/11/20,Netherlands Government,Government,https://www.agroberichtenbuitenland.nl/actueel/nieuws/2020/03/12/covid-19-kyiv-introduces-restrictive-measures,3/15/20,
396,Ukraine,UKR,,,Europe,Public health measures,Health screenings in airports and border crossings,No,,3/11/20,Netherlands Government,Government,https://www.agroberichtenbuitenland.nl/actueel/nieuws/2020/03/12/covid-19-kyiv-introduces-restrictive-measures,3/15/20,
397,Ukraine,UKR,,,Europe,Public health measures,Introduction of quarantine policies,No,,3/11/20,Netherlands Government,Government,https://www.agroberichtenbuitenland.nl/actueel/nieuws/2020/03/12/covid-19-kyiv-introduces-restrictive-measures,3/15/20,
538,United Arab Emirates,ARE,,,Middle East,Movement restrictions,Travel restrictions,Yes,entry ban for travellers from Iran (no government confirmation available but reported in media),1/2/20,Reuters,Media,https://www.reuters.com/article/us-healthcare-coronavirus-emirates-trave/concerned-by-coronavirus-outbreak-uae-advises-against-travel-abroad-idUSKBN20S0JS,3/16/20,
539,United Arab Emirates,ARE,,,Middle East,Movement restrictions,Visa restrictions,No,suspension of visa issuance starting March 17,3/17/20,NYT,Media,https://www.nytimes.com/reuters/2020/03/14/world/middleeast/14reuters-health-coronavirus-qatar-emirates.html,3/16/20,
540,United Arab Emirates,ARE,,,Middle East,Movement restrictions,Flights suspension,Yes,"flights to and from Iran and China are suspended, some exeptions for flights to and from Beijing; as of 17 March also all flights from and to Lebanon, Turkey, Syria and Iraq will be extended",3/17/20,Ministry of Foreign Affairs,Government,https://www.mofaic.gov.ae/en/mediahub/news/2020/3/15/15-03-2020-uae-ambassadors,3/16/20,
541,United Arab Emirates,ARE,,,Middle East,Public health measures,Health screenings in airports and border crossings,Yes,passengers arriving from China will undergo health screening,1/23/20,KhaleejTimes,Media,https://www.khaleejtimes.com/uae/dubai/china-coronavirus-outbreak-dubai-to-screen-passengers,3/16/20,
542,United Arab Emirates,ARE,,,Middle East,Public health measures,Health screenings in airports and border crossings,No,health sreenings for all passengers arriving,3/8/20,US Embassy,Government,https://ae.usembassy.gov/covid-19-information/,3/16/20,
543,United Arab Emirates,ARE,,,Middle East,Social distancing,Schools closure ,No,schools will be closed for 4 weeks,3/8/20,US Embassy,Government,https://ae.usembassy.gov/covid-19-information/,3/16/20,
544,United Arab Emirates,ARE,,,Middle East,Public health measures,Introduction of quarantine policies,Yes,Introduction of quarantine policiesfor guests in several hotels after detection of a coronavirus infection,3/8/20,US Embassy,Government,https://ae.usembassy.gov/covid-19-information/,3/16/20,
557,United Arab Emirates,ARE,,,Middle East,Social distancing,Limit public gatherings,No,"suspension of wedding venues, fitness clubs, cinemas and other public establishment from 16 to 31 March ",3/16/20,Emirates News Agency ,Media,https://www.wam.ae/en/details/1395302831132,3/16/20,
1449,United Arab Emirates,ARE,,,Middle East,Movement restrictions,Visa restrictions,No,"Suspend entry for ALL visa holders - including those holding tourist, business and residency visas - until at least 2 April. During this time, UAE citizens will be barred from travelling internationally. UAE residents may travel abroad, but will be denied entry until the ban is lifted. The authorities have also added that the entry ban may be extended beyond 2 April.",3/19/20,International SOS,Other organisations,https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening#MYS,3/22/20,
1450,United Arab Emirates,ARE,,,Middle East,Movement restrictions,Travel restrictions,Yes,"nationals from GCC states will be allowed to enter the UAE. However, they will be screened by the relevant authorities at the port of entries.",3/21/20,International SOS,Other organisations,https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening#MYS,3/22/20,
1451,United Arab Emirates,ARE,,,Middle East,Public health measures,Introduction of quarantine policies,Yes,14 day Quarantine for all enetering ,3/18/20,International SOS,Other organisations,https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening#MYS,3/22/20,
1452,United Arab Emirates,ARE,,,Middle East,Social and economic measures,Arrests for noncompliance,No,persecuted and subject to imprisonment.,3/18/20,International SOS,Other organisations,https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening#MYS,3/22/20,
1453,United Arab Emirates,ARE,,,Middle East,Movement restrictions,Flights suspension,Yes,"Bahrain, Iraq, Iran, Itlay (except rome) Saudi Arabia, Kuwait, Lebanon, China (excludes Beijing), Syria and Turkey  ",3/18/20,International SOS,Other organisations,https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening#MYS,3/22/20,
208,United Kingdom,GBR,,,Europe,Social and economic measures,Economic measures,No,A Covid-19 fund aimed at supporting the economy (small business etc),,United Kingdom ,Government,https://www.gov.uk/government/news/pm-announces-new-funding-in-fight-against-spread-of-coronavirus,3/15/20,
209,United Kingdom,GBR,,,Europe,Public health measures,Strengthening the public health system,No,£5 billion provided to the NHS to ensure staffing levels,3/11/20,United Kingdom ,Government,https://www.gov.uk/government/news/pm-announces-new-funding-in-fight-against-spread-of-coronavirus,3/15/20,https://www.bbc.com/news/uk-politics-51835306
210,United Kingdom,GBR,,,Europe,Public health measures,Introduction of quarantine policies,Yes,7 day self-quarantine for those with cough or fever.,,United Kingdom ,Government,https://www.gov.uk/government/publications/covid-19-stay-at-home-guidance/stay-at-home-guidance-for-people-with-confirmed-or-possible-coronavirus-covid-19-infection,3/15/20,
726,United Kingdom,GBR,,,Europe,Social distancing,Limit public gatherings,Yes,Social gatherings should be avoided ,3/16/20,BBC News,Media,https://www.theguardian.com/politics/live/2020/mar/16/boris-johnson-press-conference-coronavirus-live-firms-could-soon-be-allowed-to-run-reduced-services-because-of-coronavirus-shapps-suggests-politics-live,3/16/20,
729,United Kingdom,GBR,,,Europe,Movement restrictions,Travel restrictions,No,recommendation to avoid all non-essential travel,3/16/20,BBC News,Media,https://www.theguardian.com/politics/live/2020/mar/16/boris-johnson-press-conference-coronavirus-live-firms-could-soon-be-allowed-to-run-reduced-services-because-of-coronavirus-shapps-suggests-politics-live,3/16/20,
1558,United Kingdom,GBR,,,Europe,Social distancing,Schools closure ,Yes,"Schools to close for all except the children of keyworkers and vulnerable children. Nurseries, private schools and sixth forms are also closing.",3/20/20,BBC,Media,https://www.bbc.com/news/uk-51952314,3/23/20,
1559,United Kingdom,GBR,,,Europe,Movement restrictions,Travel restrictions,No,"UK Foreign Office (FCO) has advised Britons against ""all but essential travel"" for at least the next 30 days",3/18/20,The Telegraph,Media,https://www.telegraph.co.uk/travel/advice/what-is-non-essential-travel-latest-official-coronavirus-advice-holidays-overseas/,3/23/20,
1560,United Kingdom,GBR,,,Europe,Social distancing,Limit public gatherings,No,People are directed to stay 2m away from one another,3/22/20,BBC,Media,https://www.bbc.com/news/live/world-51994675,3/23/20,
1561,United Kingdom,GBR,,,Europe,Public health measures,General recommendations,Yes,Anyone living in a household with somebody who has either a persistent cough or fever must now also isolate themselves for 14 days.,3/16/20,The Telegraph,Media,https://www.telegraph.co.uk/global-health/science-and-disease/coronavirus-news-uk-latest-update-covid-19-death-toll-cases/,3/23/20,
1562,United Kingdom,GBR,,,Europe,Social distancing,Limit public gatherings,No,All people should avoid gatherings and crowded places,3/16/20,The Telegraph ,Media,https://www.telegraph.co.uk/global-health/science-and-disease/coronavirus-news-uk-latest-update-covid-19-death-toll-cases/,3/23/20,
1563,United Kingdom,GBR,,,Europe,Social distancing,Limit public gatherings,No,"Britons are told to avoid pubs, clubs and theatres.",3/16/20,The Telegraph,Media,https://www.telegraph.co.uk/global-health/science-and-disease/coronavirus-news-uk-latest-update-covid-19-death-toll-cases/,3/23/20,
1564,United Kingdom,GBR,,,Europe,Social and economic measures,Fines for noncompliance,No,"Police, public health and immigration officers will be able to £1,000 fines for individuals refusing tests for covid-19. To Be Enforced Yet.",,The Guardian,Media,https://www.theguardian.com/world/2020/mar/19/coronavirus-suspects-may-be-detained-under-uk-emergency-powers,3/23/20,https://lordslibrary.parliament.uk/infocus/coronavirus-emergency-legislation/
1565,United Kingdom,GBR,,,Europe,Social and economic measures,Arrests for noncompliance,No,"Police, public health and immigration officers will be able to detain people suspected of having Covid-19, for the specific purposes of screening and assessment, or to isolate them for a period of time. The regulations are intended to apply to people who attempt to “leave supported isolation before the current quarantine period of 14 days is complete”. To be enforced yet.",,The Guardian,Media,https://www.theguardian.com/world/2020/mar/19/coronavirus-suspects-may-be-detained-under-uk-emergency-powers,3/23/20,https://lordslibrary.parliament.uk/infocus/coronavirus-emergency-legislation/
1566,United Kingdom,GBR,,,Europe,Social and economic measures,Economic measures,Yes,"Those who follow advice to stay at home and who cannot work as a result will be eligible for statutory sick pay (SSP), even if they are not themselves sick. Also SSP will be payable from day 1 instead of day 4 (which is usually the case) for affected individuals.",3/13/20,The Guardian,Media,https://www.theguardian.com/world/2020/mar/19/coronavirus-suspects-may-be-detained-under-uk-emergency-powers,3/23/20, 
1567,United Kingdom,GBR,,,Europe,Social and economic measures,Economic measures,Yes,"Self-employed people can now access, in full, Universal Credit at a rate equivalent to Statutory Sick Pay for employees. Also next self-assessment payments deferred to Jan 2021 for the self employed.",3/20/20,FSB,Other organisations,https://www.fsb.org.uk/campaign/covid19.html,3/23/20,
