Year, Week, Virus,0-4 yr,5-24 yr,25-64 yr,65+ yr
2002,5,B (Lineage Unspecified),0,4,3,0
2002,6,B (Lineage Unspecified),1,2,1,0
2002,7,B (Lineage Unspecified),1,3,3,0
2002,8,B (Lineage Unspecified),0,14,3,0
2002,9,B (Lineage Unspecified),5,14,2,0
2002,10,B (Lineage Unspecified),8,35,4,1
2002,11,B (Lineage Unspecified),3,46,9,0
2002,12,B (Lineage Unspecified),12,47,12,0
2002,13,B (Lineage Unspecified),16,78,9,6
2002,14,B (Lineage Unspecified),19,59,12,2
2002,15,B (Lineage Unspecified),10,59,7,1
2002,16,B (Lineage Unspecified),5,66,11,1
2002,17,B (Lineage Unspecified),3,20,4,0
2002,18,B (Lineage Unspecified),2,50,4,0
2002,19,B (Lineage Unspecified),3,27,6,1
2002,20,B (Lineage Unspecified),4,25,1,0
2002,21,B (Lineage Unspecified),0,15,0,0
2002,22,B (Lineage Unspecified),2,10,0,0
2002,23,B (Lineage Unspecified),2,12,1,0
2002,24,B (Lineage Unspecified),1,3,0,0
2002,25,B (Lineage Unspecified),0,1,0,0
2002,26,B (Lineage Unspecified),1,3,0,0
2002,27,B (Lineage Unspecified),0,1,0,0
2002,28,B (Lineage Unspecified),0,1,0,0
2002,29,B (Lineage Unspecified),0,0,0,0
2002,30,B (Lineage Unspecified),0,0,0,0
2002,31,B (Lineage Unspecified),0,0,0,0
2002,32,B (Lineage Unspecified),0,0,0,0
2002,33,B (Lineage Unspecified),0,0,0,0
2002,34,B (Lineage Unspecified),0,0,0,0
2002,35,B (Lineage Unspecified),0,0,0,0
2002,36,B (Lineage Unspecified),0,0,0,0
2002,37,B (Lineage Unspecified),0,0,0,0
2002,38,B (Lineage Unspecified),0,1,0,0
2002,39,B (Lineage Unspecified),0,0,0,0
2000,40,A (H1),0,0,0,0
2000,41,A (H1),0,1,0,1
2000,42,A (H1),0,1,0,0
2000,43,A (H1),0,7,0,0
2000,44,A (H1),0,9,0,0
2000,45,A (H1),3,17,3,0
2000,46,A (H1),2,14,1,0
2000,47,A (H1),3,16,0,0
2000,48,A (H1),3,23,4,0
2000,49,A (H1),5,30,10,0
2000,50,A (H1),5,34,14,0
2000,51,A (H1),14,49,29,3
2000,52,A (H1),8,48,44,1
2001,1,A (H1),32,50,36,0
2001,2,A (H1),21,111,44,2
2001,3,A (H1),26,143,61,1
2001,4,A (H1),34,147,59,2
2001,5,A (H1),32,126,57,2
2001,6,A (H1),24,96,42,2
2001,7,A (H1),12,51,26,0
2001,8,A (H1),4,38,27,0
2001,9,A (H1),8,21,8,0
2001,10,A (H1),4,26,6,0
2001,11,A (H1),0,17,5,1
2001,12,A (H1),1,1,3,0
2001,13,A (H1),6,5,5,0
2001,14,A (H1),1,2,2,0
2001,15,A (H1),0,0,0,0
2001,16,A (H1),0,1,1,0
2001,17,A (H1),0,0,0,0
2001,18,A (H1),0,0,0,0
2001,19,A (H1),0,0,0,0
2001,20,A (H1),0,0,0,0
2001,21,A (H1),0,0,0,0
2001,22,A (H1),0,0,0,0
2001,23,A (H1),1,0,0,0
2001,24,A (H1),0,0,0,0
2001,25,A (H1),0,0,0,0
2001,26,A (H1),0,0,0,0
2001,27,A (H1),0,0,0,0
2001,28,A (H1),0,0,0,0
2001,29,A (H1),0,0,0,0
2001,30,A (H1),0,0,0,0
2001,31,A (H1),0,0,0,0
2001,32,A (H1),0,0,0,0
2001,33,A (H1),0,0,0,0
2001,34,A (H1),0,0,0,0
2001,35,A (H1),0,0,0,0
2001,36,A (H1),0,0,0,0
2001,37,A (H1),0,0,0,0
2001,38,A (H1),0,0,0,0
2001,39,A (H1),0,0,0,0
2000,40,A (H3),0,0,0,0
2000,41,A (H3),0,0,0,0
2000,42,A (H3),0,0,0,0
2000,43,A (H3),0,1,2,0
2000,44,A (H3),0,0,1,0
2000,45,A (H3),0,0,0,0
2000,46,A (H3),1,0,0,0
2000,47,A (H3),1,0,1,0
2000,48,A (H3),0,0,0,0
2000,49,A (H3),0,0,1,0
2000,50,A (H3),0,0,0,1
2000,51,A (H3),1,0,0,0
2000,52,A (H3),0,0,0,0
2001,1,A (H3),2,2,1,0
2001,2,A (H3),0,0,3,1
2001,3,A (H3),0,0,0,1
2001,4,A (H3),1,1,2,1
2001,5,A (H3),0,0,1,0
2001,6,A (H3),0,2,0,0
2001,7,A (H3),0,0,2,0
2001,8,A (H3),0,1,2,0
2001,9,A (H3),0,2,4,0
2001,10,A (H3),0,1,0,0
2001,11,A (H3),0,2,0,0
2001,12,A (H3),1,2,0,0
2001,13,A (H3),0,0,1,0
2001,14,A (H3),0,0,0,0
2001,15,A (H3),1,0,0,0
2001,16,A (H3),0,0,0,0
2001,17,A (H3),0,0,0,0
2001,18,A (H3),0,0,0,0
2001,19,A (H3),0,0,0,0
2001,20,A (H3),0,0,0,0
2001,21,A (H3),0,0,0,0
2001,22,A (H3),0,0,0,0
2001,23,A (H3),0,0,0,0
2001,24,A (H3),0,0,0,0
2001,25,A (H3),0,0,0,0
2001,26,A (H3),0,0,0,0
2001,27,A (H3),0,0,0,0
2001,28,A (H3),0,0,0,0
2001,29,A (H3),0,0,0,0
2001,30,A (H3),0,0,0,0
2001,31,A (H3),0,0,0,0
2001,32,A (H3),0,0,0,0
2001,33,A (H3),0,0,0,0
2001,34,A (H3),0,0,0,0
2001,35,A (H3),0,0,0,0
2001,36,A (H3),0,0,0,0
2001,37,A (H3),0,0,0,0
2001,38,A (H3),0,0,0,0
2001,39,A (H3),0,0,0,0
2000,40,A (Subtyping not Performed),0,0,0,0
2000,41,A (Subtyping not Performed),0,0,0,0
2000,42,A (Subtyping not Performed),0,0,0,0
2000,43,A (Subtyping not Performed),0,0,0,0
2000,44,A (Subtyping not Performed),0,0,0,0
2000,45,A (Subtyping not Performed),0,0,0,0
2000,46,A (Subtyping not Performed),0,0,0,0
2000,47,A (Subtyping not Performed),0,0,0,0
2000,48,A (Subtyping not Performed),0,0,0,0
2000,49,A (Subtyping not Performed),0,0,0,0
2000,50,A (Subtyping not Performed),0,2,1,0
2000,51,A (Subtyping not Performed),0,1,5,0
2000,52,A (Subtyping not Performed),4,0,3,1
2001,1,A (Subtyping not Performed),7,9,6,1
2001,2,A (Subtyping not Performed),8,24,11,1
2001,3,A (Subtyping not Performed),5,27,12,4
2001,4,A (Subtyping not Performed),14,35,13,0
2001,5,A (Subtyping not Performed),6,36,7,2
2001,6,A (Subtyping not Performed),5,17,12,4
2001,7,A (Subtyping not Performed),8,17,6,0
2001,8,A (Subtyping not Performed),3,3,4,0
2001,9,A (Subtyping not Performed),1,4,2,0
2001,10,A (Subtyping not Performed),1,1,3,0
2001,11,A (Subtyping not Performed),1,0,2,0
2001,12,A (Subtyping not Performed),0,2,2,0
2001,13,A (Subtyping not Performed),2,1,2,0
2001,14,A (Subtyping not Performed),0,0,2,0
2001,15,A (Subtyping not Performed),0,0,0,0
2001,16,A (Subtyping not Performed),0,0,1,0
2001,17,A (Subtyping not Performed),0,0,0,0
2001,18,A (Subtyping not Performed),0,0,0,0
2001,19,A (Subtyping not Performed),0,0,0,0
2001,20,A (Subtyping not Performed),0,0,0,0
2001,21,A (Subtyping not Performed),0,0,0,0
2001,22,A (Subtyping not Performed),0,0,0,0
2001,23,A (Subtyping not Performed),0,0,0,0
2001,24,A (Subtyping not Performed),0,0,0,0
2001,25,A (Subtyping not Performed),0,0,0,0
2001,26,A (Subtyping not Performed),0,0,0,0
2001,27,A (Subtyping not Performed),0,0,0,0
2001,28,A (Subtyping not Performed),0,0,0,0
2001,29,A (Subtyping not Performed),0,0,0,0
2001,30,A (Subtyping not Performed),0,0,0,0
2001,31,A (Subtyping not Performed),0,0,0,0
2001,32,A (Subtyping not Performed),0,0,0,0
2001,33,A (Subtyping not Performed),0,0,0,0
2001,34,A (Subtyping not Performed),0,0,0,0
2001,35,A (Subtyping not Performed),0,0,0,0
2001,36,A (Subtyping not Performed),0,0,0,0
2001,37,A (Subtyping not Performed),0,0,0,0
2001,38,A (Subtyping not Performed),0,0,0,0
2001,39,A (Subtyping not Performed),0,0,0,0
2000,40,B (Lineage Unspecified),0,0,0,0
2000,41,B (Lineage Unspecified),0,0,0,0
2000,42,B (Lineage Unspecified),0,0,0,0
2000,43,B (Lineage Unspecified),1,0,0,0
2000,44,B (Lineage Unspecified),0,1,0,0
2000,45,B (Lineage Unspecified),0,1,0,0
2000,46,B (Lineage Unspecified),0,0,1,0
2000,47,B (Lineage Unspecified),1,1,1,0
2000,48,B (Lineage Unspecified),0,4,3,0
2000,49,B (Lineage Unspecified),0,8,2,0
2000,50,B (Lineage Unspecified),0,6,3,0
2000,51,B (Lineage Unspecified),3,22,5,2
2000,52,B (Lineage Unspecified),7,23,9,1
2001,1,B (Lineage Unspecified),4,24,31,1
2001,2,B (Lineage Unspecified),15,48,28,2
2001,3,B (Lineage Unspecified),15,84,33,6
2001,4,B (Lineage Unspecified),19,91,48,13
2001,5,B (Lineage Unspecified),14,102,52,17
2001,6,B (Lineage Unspecified),26,133,61,10
2001,7,B (Lineage Unspecified),26,97,47,5
2001,8,B (Lineage Unspecified),30,82,43,4
2001,9,B (Lineage Unspecified),17,78,37,12
2001,10,B (Lineage Unspecified),9,35,22,4
2001,11,B (Lineage Unspecified),11,27,14,2
2001,12,B (Lineage Unspecified),14,40,14,1
2001,13,B (Lineage Unspecified),8,29,9,2
2001,14,B (Lineage Unspecified),8,18,7,3
2001,15,B (Lineage Unspecified),2,6,3,1
2001,16,B (Lineage Unspecified),3,10,8,0
2001,17,B (Lineage Unspecified),4,11,3,0
2001,18,B (Lineage Unspecified),0,4,1,1
2001,19,B (Lineage Unspecified),0,4,0,0
2001,20,B (Lineage Unspecified),0,5,3,0
2001,21,B (Lineage Unspecified),0,0,0,0
2001,22,B (Lineage Unspecified),0,0,0,0
2001,23,B (Lineage Unspecified),0,0,0,0
2001,24,B (Lineage Unspecified),0,0,0,0
2001,25,B (Lineage Unspecified),0,0,0,0
2001,26,B (Lineage Unspecified),0,0,0,0
2001,27,B (Lineage Unspecified),0,0,0,0
2001,28,B (Lineage Unspecified),0,0,0,0
2001,29,B (Lineage Unspecified),0,0,0,0
2001,30,B (Lineage Unspecified),0,0,0,0
2001,31,B (Lineage Unspecified),0,0,0,0
2001,32,B (Lineage Unspecified),0,0,0,0
2001,33,B (Lineage Unspecified),0,0,0,0
2001,34,B (Lineage Unspecified),0,0,0,0
2001,35,B (Lineage Unspecified),0,0,0,0
2001,36,B (Lineage Unspecified),0,0,0,0
2001,37,B (Lineage Unspecified),0,0,0,0
2001,38,B (Lineage Unspecified),0,0,0,0
2001,39,B (Lineage Unspecified),0,0,0,0
1999,40,A (H1),0,0,0,0
1999,41,A (H1),0,0,0,0
1999,42,A (H1),0,0,0,0
1999,43,A (H1),0,0,0,0
1999,44,A (H1),1,0,0,0
1999,45,A (H1),0,0,0,0
1999,46,A (H1),0,0,0,0
1999,47,A (H1),0,0,0,0
1999,48,A (H1),0,0,0,0
1999,49,A (H1),1,1,0,0
1999,50,A (H1),0,1,0,0
1999,51,A (H1),0,2,0,0
1999,52,A (H1),2,1,0,0
2000,1,A (H1),1,1,0,0
2000,2,A (H1),0,0,0,0
2000,3,A (H1),0,2,0,0
2000,4,A (H1),0,2,0,0
2000,5,A (H1),1,6,2,0
2000,6,A (H1),3,1,3,0
2000,7,A (H1),0,7,3,0
2000,8,A (H1),2,7,2,0
2000,9,A (H1),1,3,2,0
2000,10,A (H1),1,2,3,0
2000,11,A (H1),3,1,2,0
2000,12,A (H1),4,6,1,0
2000,13,A (H1),1,2,0,0
2000,14,A (H1),2,2,1,0
2000,15,A (H1),0,4,1,0
2000,16,A (H1),0,1,0,0
2000,17,A (H1),1,2,0,0
2000,18,A (H1),0,0,0,0
2000,19,A (H1),0,0,0,0
2000,20,A (H1),0,0,0,0
2000,21,A (H1),1,1,0,0
2000,22,A (H1),1,0,0,0
2000,23,A (H1),0,0,0,0
2000,24,A (H1),0,0,0,0
2000,25,A (H1),0,0,0,0
2000,26,A (H1),0,0,0,0
2000,27,A (H1),0,0,0,0
2000,28,A (H1),0,0,0,0
2000,29,A (H1),0,0,0,0
2000,30,A (H1),0,0,0,0
2000,31,A (H1),0,0,0,0
2000,32,A (H1),0,0,0,0
2000,33,A (H1),0,0,0,0
2000,34,A (H1),0,0,0,0
2000,35,A (H1),0,0,0,0
2000,36,A (H1),0,0,0,0
2000,37,A (H1),0,0,0,0
2000,38,A (H1),0,0,0,0
2000,39,A (H1),0,0,0,0
1999,40,A (H3),0,0,6,3
1999,41,A (H3),1,2,4,2
1999,42,A (H3),0,1,9,6
1999,43,A (H3),3,6,14,4
1999,44,A (H3),6,11,21,8
1999,45,A (H3),5,23,31,9
1999,46,A (H3),16,46,37,19
1999,47,A (H3),10,29,50,16
1999,48,A (H3),18,62,72,22
1999,49,A (H3),25,53,62,16
1999,50,A (H3),34,81,92,31
1999,51,A (H3),57,74,109,50
1999,52,A (H3),66,54,128,73
2000,1,A (H3),47,54,132,75
2000,2,A (H3),67,74,155,72
2000,3,A (H3),27,63,94,61
2000,4,A (H3),20,48,73,45
2000,5,A (H3),21,40,53,17
2000,6,A (H3),12,36,31,22
2000,7,A (H3),6,19,25,15
2000,8,A (H3),4,5,17,13
2000,9,A (H3),2,2,9,8
2000,10,A (H3),1,0,6,10
2000,11,A (H3),2,0,3,0
2000,12,A (H3),0,0,1,0
2000,13,A (H3),0,0,2,0
2000,14,A (H3),0,0,0,1
2000,15,A (H3),0,0,0,0
2000,16,A (H3),2,0,1,2
2000,17,A (H3),0,0,0,0
2000,18,A (H3),0,0,0,0
2000,19,A (H3),0,0,0,0
2000,20,A (H3),0,0,0,0
2000,21,A (H3),0,0,0,0
2000,22,A (H3),0,0,0,0
2000,23,A (H3),0,0,0,0
2000,24,A (H3),0,0,0,0
2000,25,A (H3),0,0,0,0
2000,26,A (H3),0,0,0,0
2000,27,A (H3),0,0,0,0
2000,28,A (H3),0,0,0,0
2000,29,A (H3),0,0,0,0
2000,30,A (H3),0,0,0,0
2000,31,A (H3),0,0,0,0
2000,32,A (H3),0,0,0,0
2000,33,A (H3),0,0,0,0
2000,34,A (H3),0,0,0,0
2000,35,A (H3),0,0,0,0
2000,36,A (H3),0,0,0,0
2000,37,A (H3),0,0,0,0
2000,38,A (H3),0,0,0,0
2000,39,A (H3),0,0,0,0
1999,40,A (Subtyping not Performed),0,0,1,0
1999,41,A (Subtyping not Performed),0,0,1,0
1999,42,A (Subtyping not Performed),0,1,1,1
1999,43,A (Subtyping not Performed),0,2,4,1
1999,44,A (Subtyping not Performed),0,1,4,0
1999,45,A (Subtyping not Performed),0,3,4,2
1999,46,A (Subtyping not Performed),3,8,11,4
1999,47,A (Subtyping not Performed),3,8,7,3
1999,48,A (Subtyping not Performed),7,12,23,9
1999,49,A (Subtyping not Performed),10,23,36,18
1999,50,A (Subtyping not Performed),14,38,55,29
1999,51,A (Subtyping not Performed),10,21,53,37
1999,52,A (Subtyping not Performed),29,29,58,65
2000,1,A (Subtyping not Performed),27,24,80,83
2000,2,A (Subtyping not Performed),22,12,41,45
2000,3,A (Subtyping not Performed),4,8,19,34
2000,4,A (Subtyping not Performed),9,5,23,16
2000,5,A (Subtyping not Performed),3,5,23,19
2000,6,A (Subtyping not Performed),0,4,7,6
2000,7,A (Subtyping not Performed),0,4,3,11
2000,8,A (Subtyping not Performed),1,4,3,6
2000,9,A (Subtyping not Performed),0,1,1,2
2000,10,A (Subtyping not Performed),0,0,1,0
2000,11,A (Subtyping not Performed),1,1,2,0
2000,12,A (Subtyping not Performed),0,0,0,0
2000,13,A (Subtyping not Performed),0,0,0,1
2000,14,A (Subtyping not Performed),0,0,1,0
2000,15,A (Subtyping not Performed),0,1,1,0
2000,16,A (Subtyping not Performed),0,2,1,2
2000,17,A (Subtyping not Performed),0,0,3,1
2000,18,A (Subtyping not Performed),0,0,0,0
2000,19,A (Subtyping not Performed),0,1,0,0
2000,20,A (Subtyping not Performed),0,0,0,0
2000,21,A (Subtyping not Performed),0,0,0,0
2000,22,A (Subtyping not Performed),0,0,0,0
2000,23,A (Subtyping not Performed),0,0,0,0
2000,24,A (Subtyping not Performed),0,0,0,0
2000,25,A (Subtyping not Performed),0,0,0,0
2000,26,A (Subtyping not Performed),0,0,0,0
2000,27,A (Subtyping not Performed),0,0,0,0
2000,28,A (Subtyping not Performed),0,0,0,0
2000,29,A (Subtyping not Performed),0,0,0,0
2000,30,A (Subtyping not Performed),0,0,0,0
2000,31,A (Subtyping not Performed),0,0,0,0
2000,32,A (Subtyping not Performed),0,0,0,0
2000,33,A (Subtyping not Performed),0,0,0,0
2000,34,A (Subtyping not Performed),0,0,0,0
2000,35,A (Subtyping not Performed),0,0,0,0
2000,36,A (Subtyping not Performed),0,0,0,0
2000,37,A (Subtyping not Performed),0,0,0,0
2000,38,A (Subtyping not Performed),0,0,0,0
2000,39,A (Subtyping not Performed),0,0,0,0
1999,40,B (Lineage Unspecified),0,0,0,0
1999,41,B (Lineage Unspecified),0,0,1,0
1999,42,B (Lineage Unspecified),0,0,0,0
1999,43,B (Lineage Unspecified),0,0,0,0
1999,44,B (Lineage Unspecified),0,1,0,0
1999,45,B (Lineage Unspecified),0,0,0,0
1999,46,B (Lineage Unspecified),0,0,0,0
1999,47,B (Lineage Unspecified),0,0,0,0
1999,48,B (Lineage Unspecified),0,0,0,0
1999,49,B (Lineage Unspecified),0,1,0,0
1999,50,B (Lineage Unspecified),1,0,0,0
1999,51,B (Lineage Unspecified),0,0,0,0
1999,52,B (Lineage Unspecified),0,0,0,0
2000,1,B (Lineage Unspecified),0,0,0,0
2000,2,B (Lineage Unspecified),0,0,1,0
2000,3,B (Lineage Unspecified),0,1,0,0
2000,4,B (Lineage Unspecified),2,0,0,0
2000,5,B (Lineage Unspecified),0,0,0,0
2000,6,B (Lineage Unspecified),0,0,3,0
2000,7,B (Lineage Unspecified),2,2,1,0
2000,8,B (Lineage Unspecified),0,1,1,1
2000,9,B (Lineage Unspecified),2,0,0,0
2000,10,B (Lineage Unspecified),1,2,0,1
2000,11,B (Lineage Unspecified),0,1,0,0
2000,12,B (Lineage Unspecified),0,1,0,0
2000,13,B (Lineage Unspecified),0,1,0,0
2000,14,B (Lineage Unspecified),0,0,1,0
2000,15,B (Lineage Unspecified),1,0,0,1
2000,16,B (Lineage Unspecified),0,1,1,0
2000,17,B (Lineage Unspecified),0,0,0,0
2000,18,B (Lineage Unspecified),2,0,0,0
2000,19,B (Lineage Unspecified),0,0,0,0
2000,20,B (Lineage Unspecified),0,0,0,0
2000,21,B (Lineage Unspecified),1,0,0,0
2000,22,B (Lineage Unspecified),0,0,0,0
2000,23,B (Lineage Unspecified),0,0,0,0
2000,24,B (Lineage Unspecified),0,0,0,0
2000,25,B (Lineage Unspecified),0,0,0,0
2000,26,B (Lineage Unspecified),0,0,0,0
2000,27,B (Lineage Unspecified),0,0,0,0
2000,28,B (Lineage Unspecified),0,0,0,0
2000,29,B (Lineage Unspecified),0,0,0,0
2000,30,B (Lineage Unspecified),0,0,0,0
2000,31,B (Lineage Unspecified),0,0,0,0
2000,32,B (Lineage Unspecified),0,0,0,0
2000,33,B (Lineage Unspecified),0,0,0,0
2000,34,B (Lineage Unspecified),0,0,0,0
2000,35,B (Lineage Unspecified),0,0,0,0
2000,36,B (Lineage Unspecified),0,0,0,0
2000,37,B (Lineage Unspecified),0,0,0,0
2000,38,B (Lineage Unspecified),0,0,0,0
2000,39,B (Lineage Unspecified),0,0,0,0
1998,40,A (H1),0,0,0,0
1998,41,A (H1),0,0,0,0
1998,42,A (H1),0,0,0,0
1998,43,A (H1),0,0,0,0
1998,44,A (H1),0,0,0,0
1998,45,A (H1),0,0,0,0
1998,46,A (H1),0,0,0,0
1998,47,A (H1),0,0,0,0
1998,48,A (H1),0,0,0,0
1998,49,A (H1),0,0,0,0
1998,50,A (H1),0,1,0,0
1998,51,A (H1),0,0,0,0
1998,52,A (H1),0,0,1,0
1999,1,A (H1),0,0,0,0
1999,2,A (H1),0,0,0,0
1999,3,A (H1),0,0,0,0
1999,4,A (H1),0,1,0,0
1999,5,A (H1),0,0,0,0
1999,6,A (H1),0,0,0,1
1999,7,A (H1),1,2,0,0
1999,8,A (H1),0,1,0,0
1999,9,A (H1),0,0,0,0
1999,10,A (H1),0,1,0,0
1999,11,A (H1),1,4,0,0
1999,12,A (H1),0,1,0,0
1999,13,A (H1),0,0,0,0
1999,14,A (H1),0,1,0,0
1999,15,A (H1),0,0,0,1
1999,16,A (H1),0,0,0,0
1999,17,A (H1),0,0,0,0
1999,18,A (H1),0,0,0,0
1999,19,A (H1),0,0,0,0
1999,20,A (H1),0,0,0,0
1999,21,A (H1),0,0,0,0
1999,22,A (H1),0,0,0,0
1999,23,A (H1),0,0,0,0
1999,24,A (H1),0,0,0,0
1999,25,A (H1),0,0,0,0
1999,26,A (H1),0,0,0,0
1999,27,A (H1),0,0,0,0
1999,28,A (H1),0,0,0,0
1999,29,A (H1),0,0,0,0
1999,30,A (H1),0,0,0,0
1999,31,A (H1),0,0,0,0
1999,32,A (H1),0,0,0,0
1999,33,A (H1),0,0,0,0
1999,34,A (H1),0,0,0,0
1999,35,A (H1),0,0,0,0
1999,36,A (H1),0,0,0,0
1999,37,A (H1),0,0,0,0
1999,38,A (H1),0,0,0,0
1999,39,A (H1),0,0,0,0
1998,40,A (H3),0,0,1,0
1998,41,A (H3),1,0,0,0
1998,42,A (H3),0,0,0,0
1998,43,A (H3),0,0,1,0
1998,44,A (H3),1,1,3,1
1998,45,A (H3),0,1,1,3
1998,46,A (H3),0,2,1,1
1998,47,A (H3),0,5,0,0
1998,48,A (H3),0,3,4,1
1998,49,A (H3),0,7,1,0
1998,50,A (H3),4,4,2,0
1998,51,A (H3),3,9,1,4
1998,52,A (H3),7,9,10,10
1999,1,A (H3),7,14,29,12
1999,2,A (H3),18,35,44,23
1999,3,A (H3),10,74,56,15
1999,4,A (H3),15,62,61,31
1999,5,A (H3),20,107,89,54
1999,6,A (H3),38,101,76,42
1999,7,A (H3),35,71,56,48
1999,8,A (H3),30,58,71,41
1999,9,A (H3),31,50,41,37
1999,10,A (H3),19,33,25,37
1999,11,A (H3),14,18,32,24
1999,12,A (H3),10,20,12,24
1999,13,A (H3),5,9,19,8
1999,14,A (H3),4,8,4,7
1999,15,A (H3),2,2,3,3
1999,16,A (H3),2,0,6,2
1999,17,A (H3),1,1,3,0
1999,18,A (H3),0,3,0,0
1999,19,A (H3),0,0,0,0
1999,20,A (H3),0,0,0,0
1999,21,A (H3),0,0,0,0
1999,22,A (H3),0,0,0,0
1999,23,A (H3),0,0,0,0
1999,24,A (H3),0,0,0,0
1999,25,A (H3),0,0,0,0
1999,26,A (H3),0,0,0,0
1999,27,A (H3),0,0,0,0
1999,28,A (H3),0,0,0,0
1999,29,A (H3),0,0,0,0
1999,30,A (H3),0,0,0,0
1999,31,A (H3),0,0,0,0
1999,32,A (H3),0,0,0,0
1999,33,A (H3),0,0,0,0
1999,34,A (H3),0,0,0,0
1999,35,A (H3),0,0,0,0
1999,36,A (H3),0,0,0,0
1999,37,A (H3),0,0,0,0
1999,38,A (H3),0,0,0,0
1999,39,A (H3),0,0,0,0
1998,40,A (Subtyping not Performed),0,0,0,0
1998,41,A (Subtyping not Performed),0,0,0,0
1998,42,A (Subtyping not Performed),0,0,1,1
1998,43,A (Subtyping not Performed),0,0,0,0
1998,44,A (Subtyping not Performed),0,0,0,0
1998,45,A (Subtyping not Performed),0,0,0,0
1998,46,A (Subtyping not Performed),0,0,0,0
1998,47,A (Subtyping not Performed),0,0,0,0
1998,48,A (Subtyping not Performed),0,1,0,1
1998,49,A (Subtyping not Performed),0,0,3,0
1998,50,A (Subtyping not Performed),0,2,0,1
1998,51,A (Subtyping not Performed),0,0,0,0
1998,52,A (Subtyping not Performed),1,0,2,1
1999,1,A (Subtyping not Performed),1,5,5,14
1999,2,A (Subtyping not Performed),4,7,5,16
1999,3,A (Subtyping not Performed),6,25,6,36
1999,4,A (Subtyping not Performed),18,33,21,21
1999,5,A (Subtyping not Performed),33,32,30,39
1999,6,A (Subtyping not Performed),29,33,30,67
1999,7,A (Subtyping not Performed),16,14,25,66
1999,8,A (Subtyping not Performed),9,19,23,90
1999,9,A (Subtyping not Performed),8,14,25,52
1999,10,A (Subtyping not Performed),7,13,5,30
1999,11,A (Subtyping not Performed),2,2,14,16
1999,12,A (Subtyping not Performed),0,4,2,8
1999,13,A (Subtyping not Performed),1,3,2,0
1999,14,A (Subtyping not Performed),4,0,0,0
1999,15,A (Subtyping not Performed),0,0,1,0
1999,16,A (Subtyping not Performed),0,0,2,1
1999,17,A (Subtyping not Performed),0,0,0,0
1999,18,A (Subtyping not Performed),0,0,0,1
1999,19,A (Subtyping not Performed),0,0,1,0
1999,20,A (Subtyping not Performed),0,0,0,1
1999,21,A (Subtyping not Performed),0,0,0,0
1999,22,A (Subtyping not Performed),0,0,0,0
1999,23,A (Subtyping not Performed),0,0,0,0
1999,24,A (Subtyping not Performed),0,0,0,0
1999,25,A (Subtyping not Performed),0,0,0,0
1999,26,A (Subtyping not Performed),0,0,0,0
1999,27,A (Subtyping not Performed),0,0,0,0
1999,28,A (Subtyping not Performed),0,0,0,0
1999,29,A (Subtyping not Performed),0,0,0,0
1999,30,A (Subtyping not Performed),0,0,0,0
1999,31,A (Subtyping not Performed),0,0,0,0
1999,32,A (Subtyping not Performed),0,0,0,0
1999,33,A (Subtyping not Performed),0,0,0,0
1999,34,A (Subtyping not Performed),0,0,0,0
1999,35,A (Subtyping not Performed),0,0,0,0
1999,36,A (Subtyping not Performed),0,0,0,0
1999,37,A (Subtyping not Performed),0,0,0,0
1999,38,A (Subtyping not Performed),0,0,0,0
1999,39,A (Subtyping not Performed),0,0,0,0
1998,40,B (Lineage Unspecified),0,0,0,0
1998,41,B (Lineage Unspecified),0,0,0,0
1998,42,B (Lineage Unspecified),0,0,0,0
1998,43,B (Lineage Unspecified),0,1,1,0
1998,44,B (Lineage Unspecified),0,0,0,0
1998,45,B (Lineage Unspecified),0,1,2,0
1998,46,B (Lineage Unspecified),0,3,1,0
1998,47,B (Lineage Unspecified),0,6,1,0
1998,48,B (Lineage Unspecified),0,3,1,0
1998,49,B (Lineage Unspecified),0,8,2,2
1998,50,B (Lineage Unspecified),2,6,0,1
1998,51,B (Lineage Unspecified),2,7,6,0
1998,52,B (Lineage Unspecified),1,7,6,0
1999,1,B (Lineage Unspecified),7,15,12,6
1999,2,B (Lineage Unspecified),4,35,17,8
1999,3,B (Lineage Unspecified),9,49,23,1
1999,4,B (Lineage Unspecified),19,69,30,6
1999,5,B (Lineage Unspecified),23,109,40,6
1999,6,B (Lineage Unspecified),20,102,32,11
1999,7,B (Lineage Unspecified),28,83,34,5
1999,8,B (Lineage Unspecified),8,84,38,10
1999,9,B (Lineage Unspecified),16,51,24,8
1999,10,B (Lineage Unspecified),10,30,18,7
1999,11,B (Lineage Unspecified),10,26,17,3
1999,12,B (Lineage Unspecified),1,10,18,9
1999,13,B (Lineage Unspecified),1,7,5,3
1999,14,B (Lineage Unspecified),5,8,3,0
1999,15,B (Lineage Unspecified),0,1,2,0
1999,16,B (Lineage Unspecified),0,0,0,0
1999,17,B (Lineage Unspecified),0,0,0,0
1999,18,B (Lineage Unspecified),0,0,1,0
1999,19,B (Lineage Unspecified),0,0,0,0
1999,20,B (Lineage Unspecified),0,0,0,0
1999,21,B (Lineage Unspecified),0,0,0,0
1999,22,B (Lineage Unspecified),0,0,0,0
1999,23,B (Lineage Unspecified),0,0,0,0
1999,24,B (Lineage Unspecified),0,0,0,0
1999,25,B (Lineage Unspecified),0,0,0,0
